,SITE_ID,VISIT_NO,chl,tn,tp,avg_temp,INDEX_LON_DD,INDEX_LAT_DD,INDEX_SITE_DEPTH,PERMANENT_IDENTIFIER,temp_bin,depth_bin,specific_lake_bin,log_tp_z,log_tn_z,log_eutro,eutro_bin,eutro_binf,tn_tp,P_limitation,crit_ratio,est_tn_tp,index_site_depth,NEI
1818,NLA17_LA-10007,1,79.6,1456,236.06125,25.6,-91.166906,30.42309,1,122211718,4,1,467,1.344444411,0.804720129,1.07458227,5,5,6.167890749,0.042333333,11.00248187,6.836742848,1,1.267163211
1819,NLA17_MI-10123,1,9.65,749,26.85125,21.9,-83.53418,42.60645,5,145331221,2,3,1198,-0.317196673,0.080282816,-0.118456928,3,3,27.89441832,0.849,16.37975394,25.93293374,5,-0.118456928
1820,NLA17_UT-10028,1,20,1356,219.365,18.31,-111.94686,40.71134,1,47439390,1,1,1966,1.288372237,0.727172782,1.007772509,5,5,6.181478358,0.115666667,11.16549405,8.112053672,1.05,1.075685809
1821,NLA17_NJ-10001,1,11.79,786,32.74,24.7,-74.7834866,40.950508,3.2,26060800,3,2,1746,-0.16562706,0.132833281,-0.01639689,3,3,24.00733048,0.763333333,15.3007035,18.07393588,3.62,0.004010407
1822,NLA17_MI-10005,1,7.06,823,13.69625,25,-85.56911,42.18673,4,155635952,3,3,1635,-0.831784724,0.182966009,-0.324409358,2,2,60.08944054,1,14.78259474,41.43580023,3.1,-0.26294434
1823,NLA17_SD-10012,1,178.56,4306,339.24125,20.2,-103.00297,44.87096,1.7,150352106,1,1,1425,1.621632039,1.986468843,1.804050441,5,5,12.69303188,0.788666667,13.2337579,17.69259908,1.95,1.224938711
1824,NLA17_MI-10007,1,20.8,1836,19.9675,25.6,-85.31522,41.94381,13.1,155637149,4,5,1639,-0.543617471,1.057453733,0.256918131,4,4,91.9494178,0.994333333,19.58929079,36.44452885,13.06666667,-0.040926849
1825,NLA17_VA-HP006,1,4.99,243,11.705,21.58,-81.80599,36.96011,7.2,43562257,2,4,1895,-0.951876852,-1.146543528,-1.04921019,1,1,20.76035882,0.616666667,17.5980583,21.15168468,7.2,-1.04921019
1826,NLA17_SD-10033,1,14.9,1311,453.7275,18.7,-103.58453,45.60262,1,44,1,1,1903,1.843908913,0.69039125,1.267150082,5,5,2.889399474,0.019,11.00248187,5.28640012,1,1.267150082
1827,NLA17_MI-10003,1,6.72,670,17.08125,26.1,-86.04694,42.37846,8.5,152274884,4,4,1521,-0.662959422,-0.041193912,-0.352076667,2,2,39.22429565,0.997666667,18.24310892,40.01831047,8.733333333,-0.447130839
1828,NLA17_MI-10013,1,2.03,370,9.26875,25.6,-85.70834,42.20453,15.5,152518531,4,5,1537,-1.130263505,-0.688322798,-0.909293151,1,1,39.91908294,0.967,20.12737625,36.00132887,15.35,-0.876967188
1829,NLA17_VA-10049,1,2.12,158,7.59375,25.8,-80.04867,36.80131,33,136642588,4,5,923,-1.282626406,-1.615689899,-1.449158152,1,1,20.80658436,0.558333333,23.06687273,24.9461033,37,-1.375763534
1830,NLA17_SD-10016,1,4.07,1776,93.6675,20.2,-102.39915,45.46351,3.2,151677676,1,2,1473,0.637876994,1.021242564,0.829559779,4,4,18.9606854,0.162333333,15.63421192,12.17053262,4,1.044719333
1831,NLA17_UT-10003,1,109.03,2058,142.31125,15,-109.18239,40.72444,4,75275843,1,3,2383,0.957599836,1.181855715,1.069727775,5,5,14.46126009,0.787,15.02505974,18.73839512,3.333333333,0.977365823
1832,NLA17_IL-10001,1,3.42,771,22.195,25.6,-88.10217,42.19728,9.1,121628376,4,4,451,-0.462773479,0.11183348,-0.17547,3,3,34.7375535,0.998,17.45586293,32.17099889,6.9,-0.079707588
1833,NLA17_VA-10007,1,18.06,716,33.06875,28.6,-78.42818,37.97522,3.9,66115048,5,2,2247,-0.1579898,0.031175197,-0.063407301,3,3,21.65186165,0.496333333,15.54962292,16.11878876,3.9,-0.231699667
1834,NLA17_FL-10008,1,62.8,2305,168.545,27.1,-81.49101,26.42812,2.7,117029829,4,2,299,1.086926127,1.305386568,1.196156348,5,5,13.67587291,0.942333333,13.14697154,21.61807511,1.9,1.115732027
1835,NLA17_VA-HP004,1,3.96,230,9.7875,25.07,-80.8626,37.04356,13,49115182,3,5,1990,-1.088636054,-1.206466133,-1.147551094,1,1,23.49936143,0.793,19.52039996,26.06089184,12.8,-1.112919426
1836,NLA17_IL-10011,1,14.3,1070,74.4625,25.5,-87.76303,41.39341,6.5,123166949,3,4,526,0.462480635,0.469007119,0.465743877,4,4,14.36964915,0.241,16.66768112,14.30682551,5.45,0.393642928
1837,NLA17_MI-10009,1,1.81,578,9.775,23.8,-83.91493,44.42943,15.8,83977587,3,5,2545,-1.089612925,-0.202169822,-0.645891374,2,2,59.13043478,0.995666667,20.10918847,39.51569856,15.26666667,-0.543953082
1838,NLA17_KY-10003,1,61.12,1378,694.425,22.6,-89.3372,36.504,1.4,120032820,2,1,410,2.169228772,0.744712904,1.456970838,5,5,1.984375563,0,11.8790637,4.895793954,1.3,1.39673767
1839,NLA17_SD-10010,1,28.2,4463,184.745,19.2,-99.7487,44.87735,1.3,147900722,1,1,1331,1.157078147,2.025498531,1.591288339,5,5,24.15762267,0.965666667,12.35717606,19.70298446,1.5,1.481260643
1840,NLA17_MI-10011,2,3.12,619,15.67125,25.5,-86.14378,43.3728,3.6,121860994,3,2,462,-0.728815371,-0.127480465,-0.428147918,2,2,39.49908272,0.994333333,14.99148069,28.46161701,3.3,-0.372410673
1841,NLA17_MI-10115,1,2.86,456,8.91875,22.9,-84.09549,45.24805,64.6,155408514,2,5,1614,-1.159687423,-0.46055402,-0.810120722,1,1,51.12824107,0.856666667,24.92884881,39.92957727,64.6,-0.810120722
1842,NLA17_IN-10005,1,92.6,3631,74.015,25.4,-85.37247,41.40172,9.8,155642603,3,4,1662,0.45787292,1.800646982,1.129259951,5,5,49.05762345,0.990333333,18.54760795,34.39423341,9.566666667,0.710016807
1843,NLA17_MI-10015,1,9.14,605,22.285,22.234,-85.46939,44.23396,5,121858459,2,3,455,-0.459680122,-0.152412897,-0.306046509,2,2,27.14830604,0.835,16.69819354,23.09106367,5.5,-0.246992951
1844,NLA17_MI-10025,1,48.64,965,92.77625,24.1,-85.61116,42.8744,3,152708032,3,2,1544,0.630568853,0.356440449,0.493504651,4,4,10.40136888,0.21,14.67304109,12.09271873,3,0.336327303
1845,NLA17_WI-10010,1,18.5,285,43.4,23.8,-90.0873,43.58864,11,157076137,3,4,1686,0.049828732,-0.972790263,-0.461480766,2,2,6.566820276,0.011,17.73444814,9.781974083,7.5,-0.01748159
1846,NLA17_WI-10002,1,1.46,789,9.14,22.4,-89.19116,44.32347,17.6,75660235,2,5,2415,-1.140956069,0.136985118,-0.501985476,2,2,86.3238512,1,20.5075716,63.19920894,17.2,-0.619803025
1847,NLA17_MT-10036,1,7.35,561,25.20875,19.7,-106.44114,48.05603,7,145720943,1,4,1235,-0.365446662,-0.234705251,-0.300075956,3,3,22.25417762,0.392,17.47196458,16.82391144,6.933333333,-0.164987064
1848,NLA17_VA-10036,1,2.42,1991,41.9225,25.73,-78.33909,39.18705,9.3,49497664,4,4,1996,0.023352317,1.145784086,0.584568202,4,4,47.49239668,0.958333333,18.45315397,37.71233694,9.3,0.584568202
1849,NLA17_IN-10053,1,20.96,1913,62.285,22.1,-85.44841,41.35294,8.7,155642815,2,4,1665,0.325977525,1.102228719,0.714103122,4,4,30.71365497,0.73,17.77870159,22.24397735,7.6,0.386319903
1850,NLA17_IA-10028,1,65.71,2059,254.815,23.4,-93.74281,41.0337,3,133551348,2,2,842,1.402880263,1.182385157,1.29263271,5,5,8.080372035,0.137333333,14.32102244,10.7940473,2.7,1.076108151
1851,NLA17_WI-10077,1,1.62,224,19.1,18.2,-89.43632,45.95833,9.6,70331745,1,4,2316,-0.577570389,-1.235274575,-0.906422482,1,1,11.72774869,0.304333333,18.38051878,16.49802963,9.1,-0.815920472
1852,NLA17_WA-10011,1,5.7,420,21.375,23.892,-122.75589,47.24536,24.8,155197785,3,5,1590,-0.491549413,-0.5501817,-0.520865556,2,2,19.64912281,0.348,21.73018983,20.1967137,24.8,-0.520865556
1853,NLA17_MT-10003,1,2.18,534,19.82625,18.8,-107.53416,48.51488,10.5,137854390,1,4,968,-0.549044064,-0.288462467,-0.418753266,2,2,26.93398903,0.686666667,18.52424361,21.52048155,9.5,-0.40563678
1854,NLA17_MI-10118,1,4.98,706,26.285,20.6,-85.35666,43.69724,8,121860018,1,4,458,-0.333489093,0.01584645,-0.158821321,3,3,26.85942553,0.773,17.95007695,25.49673186,8,-0.158821321
1855,NLA17_MI-10029,1,5.08,543,17.608,22.7,-85.298716,42.590027,9.8,157068286,2,4,1684,-0.639743023,-0.270247181,-0.454995102,2,2,30.83825534,0.914333333,18.57658547,28.77541885,9.65,-0.557363585
1856,NLA17_FL-10002,1,36.6,853,42.9725,28.7,-84.61303,30.40914,9.5,129952717,5,4,721,0.042261867,0.221986499,0.132124183,3,3,19.84990401,0.330333333,17.08044848,15.7599511,6.166666667,0.289857649
1857,NLA17_WI-10069,1,9.03,254,24.1,19.2,-91.04702,46.26073,4.5,47477533,1,3,1969,-0.399828943,-1.098292529,-0.749060736,2,2,10.53941909,0.49,16.2433641,16.80242679,4.8,-0.621857876
1858,NLA17_IN-10031,1,22.08,2099,67.7125,22.6,-85.65112,41.2238,15,155351599,2,5,1604,0.38984345,1.203354653,0.796599051,4,4,30.99870777,0.711,20.03543079,23.75058017,14.93333333,0.14752372
1859,NLA17_VA-10010,1,13.52,613,16.07,28.47,-77.34618,38.61387,9,54017062,5,4,2073,-0.709608732,-0.138096029,-0.42385238,2,2,38.14561294,0.843333333,18.85863115,26.54844374,10.5,-0.52285446
1860,NLA17_VA-10003,1,11.7,609,27.36,27.05,-77.33494,38.96492,6,51772295,4,3,2034,-0.302849062,-0.145230954,-0.224040008,3,3,22.25877193,0.687333333,17.4396833,20.30319501,6.866666667,-0.529442636
1861,NLA17_UT-10001,1,1.35,214,6.02,18.27,-112.77155,37.52282,5.2,78366495,1,3,2441,-1.460149825,-1.285048336,-1.372599081,1,1,35.54817276,0.955,15.32827796,26.3135116,3.65,-1.00612606
1862,NLA17_MI-10018,1,2.31,305,7.52125,18.3,-88.08181,46.69711,11,110734081,1,4,234,-1.289959462,-0.898873405,-1.094416433,1,1,40.55176999,0.822333333,19.59780312,26.84140074,13.1,-0.872907799
1863,NLA17_LA-10004,1,10.21,841,166.18125,28.44,-92.742224,29.911949,2.6,{07B563F4-F47A-402B-9E52-210676B325AF},5,2,7,1.07612993,0.206545542,0.641337736,4,4,5.060739404,0,14.53084572,5.794043732,2.875,0.532015981
1864,NLA17_NH-10059,1,6.27,495,12.52375,21.86,-71.87247,43.32609,1.6,135996947,2,1,886,-0.900195062,-0.371115045,-0.635655053,2,2,39.52490268,0.985666667,12.57280488,24.66902516,1.6,-0.56392432
1865,NLA17_FL-10020,1,2.73,390,2,31.7,-81.35202,27.20782,19.8,104239816,5,5,151,-2.302475087,-0.630948713,-1.4667119,1,1,195,0.999666667,20.29711875,61.28735079,16.15,-1.398581472
1866,NLA17_IN-10037,1,4.83,616,8.8725,22.2,-85.73588,41.4294,9.1,155642757,2,4,1663,-1.163661699,-0.132775322,-0.648218511,2,2,69.42800789,0.999666667,19.98281416,43.80289227,14.7,-0.485902342
1867,NLA17_VA-10014,1,22.24,656,45,27,-77.65204,38.29791,3.2,61381341,4,2,2191,0.077502417,-0.064208316,0.00664705,3,3,14.57777778,0.353666667,14.22690109,13.36785344,2.625,-0.186210368
1868,NLA17_MI-10097,1,4.94,538,19.80625,18.8,-87.99673,46.44592,6.79,152512262,1,4,1526,-0.549815555,-0.280329176,-0.415072365,2,2,27.16314295,0.789333333,17.40217009,25.29529216,6.79,-0.415072365
1869,NLA17_FL-HP002,1,3.1,489,20.7775,29.1,-82.43591,30.22772,3,134188113,5,2,857,-0.513221239,-0.384406135,-0.448813687,2,2,23.535074,0.841666667,14.67304109,23.05797049,3,-0.448813687
1870,NLA17_IL-10003,1,89.92,1646,141.0875,25.7,-89.99229,38.7507,7.2,79318554,4,4,2466,0.950998234,0.938396575,0.944697404,5,5,11.666519,0.072666667,17.4396833,12.50005581,6.866666667,0.683044432
1871,NLA17_IL-10004,1,3.15,398,14.6175,24,-90.15612,40.50957,14.9,154351593,3,5,1575,-0.782024161,-0.608818898,-0.69542153,2,2,27.22763811,0.929333333,19.96762738,29.37522312,14.63333333,-0.837401325
1872,NLA17_NH-10063,1,9.07,371,20.32375,21.2,-71.75488,43.87697,7.6,92797225,2,4,2683,-0.530099632,-0.685381214,-0.607740423,2,2,18.2545052,0.649,17.86548795,20.97565905,7.8,-0.875461729
1873,NLA17_WI-10080,1,5.3,241,15,19.8,-91.34641,46.57968,7.2,111725613,1,4,240,-0.762279075,-1.155550653,-0.958914864,1,1,16.06666667,0.435,17.5980583,17.64551158,7.2,-0.958914864
1874,NLA17_GA-HP001,1,12.1,701,27.38625,28.4,-83.10035,31.02985,2.35,133569116,5,2,844,-0.302116023,0.008100462,-0.14700778,3,3,25.59678671,0.899333333,13.8571578,24.39900743,2.35,-0.14700778
1875,NLA17_MI-10089,1,8.62,836,20.58,18.6,-86.45058,45.90767,1,113236523,1,1,262,-0.520521997,0.20004668,-0.160237658,3,3,40.62196307,0.996333333,11.00248187,34.05726738,1,-0.160237658
1876,NLA17_WI-10011,1,44.3,1140,127,26.1,-88.9419,42.73176,3.7,143250746,4,2,1093,0.870588352,0.538070868,0.70432961,4,4,8.976377953,0.185,14.94047074,11.93281589,3.25,1.037562267
1877,NLA17_IN-10032,1,24.8,1255,62.49625,26.1,-86.47399,41.41595,9,123166364,4,4,524,0.328565736,0.64281399,0.485689863,4,4,20.08120487,0.826333333,18.19170657,23.45868659,8.6,0.161896258
1878,NLA17_UT-10064,1,2,856,19.66625,19.42,-110.63648,40.55121,9.1,58227962,1,4,2123,-0.555237899,0.225812796,-0.164712551,3,3,43.5263459,0.935,18.38051878,35.3613321,9.1,-0.164712551
1879,NLA17_LA-10024,1,15.31,715,41.8425,31.97,-90.500791,30.546336,3.4,148047105,5,2,1339,0.021892228,0.029651988,0.025772108,3,3,17.08788911,0.677666667,14.67304109,16.90906214,3,0.302461849
1880,NLA17_IN-10055,1,4.37,1621,11.125,25.4,-85.82977,41.39061,15,155642806,3,5,1664,-0.990724737,0.921716483,-0.034504127,3,3,145.7078652,1,20.00546569,89.91787068,14.8,-0.138372206
1881,NLA17_SD-10010,2,7.97,4450,238.05875,23.6,-99.74863,44.87941,1.2,147900722,3,1,1331,1.350885406,2.022319323,1.686602365,5,5,18.69286468,0.965666667,12.35717606,19.70298446,1.5,1.481260643
1882,NLA17_VA-10020,1,4.09,313,25.365,30.448,-77.90541,37.03646,3,135958282,5,2,882,-0.360723334,-0.870655493,-0.615689414,2,2,12.33983836,0.226666667,14.19492873,11.87044888,2.6,-0.514159753
1883,NLA17_WI-10076,1,34.2,652,49.5,25.4,-91.46014,45.30542,5.7,74928339,3,3,2379,0.150357714,-0.070874122,0.039741796,3,3,13.17171717,0.614666667,16.47851247,18.52202712,5.15,0.031881652
1884,NLA17_ID-10010,1,1.3,281,19.6575,24.1,-116.18638,44.32778,9.8,52261962,3,4,2044,-0.555578076,-0.988194844,-0.77188646,2,2,14.29479842,0.305666667,18.62811996,16.41004697,9.8,-0.77188646
1885,NLA17_WI-10108,1,40.6,837,110,23.2,-91.56454,45.74669,4.5,151948349,2,3,1490,0.760738639,0.201349557,0.481044098,4,4,7.609090909,0.096,16.02773529,10.48452017,4.5,0.481044098
1886,NLA17_IL-10002,1,50.72,2441,58.55125,27.3,-90.40405,40.98767,7,152592542,4,4,1538,0.278723575,1.367864864,0.82329422,4,4,41.68997246,0.998333333,18.05693509,34.07479268,8.26,0.786903084
1887,NLA17_IN-10004,1,2.69,600,5.07625,24.61,-85.04294,41.71519,27.2,155639076,3,5,1647,-1.590491429,-0.161457396,-0.875974412,1,1,118.1974883,1,21.8976897,56.24727037,26.075,-0.699602554
1888,NLA17_IN-10010,1,23.31,1086,46.35875,25.31,-85.3474,41.48244,9.4,155642241,3,4,1660,0.100241517,0.485183385,0.292712451,4,4,23.42599833,0.729333333,18.0596306,21.56060098,8.266666667,0.165494693
1889,NLA17_NM-10004,2,4.65,1290,143.485,22.4,-104.81577,36.17677,2.2,75717136,2,1,2416,0.963878588,0.672792272,0.81833543,4,4,8.99048681,0.054666667,13.02763431,9.06491526,1.833333333,0.90505579
1890,NLA17_UT-HP002,1,3.19,294,15.45875,17.81,-111.0586119,40.33948859,25.3,75929713,1,5,2419,-0.739251475,-0.938906003,-0.839078739,1,1,19.0183553,0.189666667,21.6963386,17.61364699,24.55,-1.158581457
1891,NLA17_ID-10030,1,0.62,109,10.17875,20.29,-116.025,45.12252,16.8,42400777,1,5,1875,-1.058674434,-2.020295808,-1.539485121,1,1,10.70858406,0.001333333,21.23753742,9.560020374,21.4,-1.45689415
1892,NLA17_NM-10003,2,2.57,283,21.74625,21.6,-105.2413,35.66676,7,140779598,2,4,1026,-0.478386934,-0.980465337,-0.729426135,2,2,13.013738,0.006,16.97029277,9.310138027,5.966666667,-0.361103872
1893,NLA17_NH-10004,1,36.8,669,39.2375,25.29,-72.10316,42.73314,3.2,136017803,3,2,893,-0.027243266,-0.042821778,-0.035032522,3,3,17.05001593,0.738666667,14.15181733,17.07421473,2.566666667,-0.484331205
1894,NLA17_IL-10009,1,3.27,878,59.466,28,-89.74485,40.63097,7.3,154314752,4,4,1571,0.290573551,0.253469217,0.272021384,4,4,14.76473952,0.523,18.11308913,19.2140961,8.4,0.360237677
1895,NLA17_OR-10011,1,1.52,278,19.28375,21.2,-121.79945,44.40036,6.8,149196861,2,4,1387,-0.570251669,-0.999892873,-0.785072271,2,2,14.41628314,0.001333333,17.48798901,8.777101085,6.966666667,-0.686498882
1896,NLA17_WI-10012,1,7.3,398,28.9,23.1,-91.57166,45.73447,9,151948421,2,4,1491,-0.260990785,-0.608818898,-0.434904842,2,2,13.7716263,0.277333333,18.34360032,15.98684706,9,-0.434904842
1897,NLA17_IN-10072,1,8.72,745,18.6625,25.6,-85.70116,41.40276,17.2,155642757,4,5,1663,-0.595283245,0.074446893,-0.260418176,3,3,39.91962492,0.999666667,19.98281416,43.80289227,14.7,-0.485902342
1898,NLA17_NM-10049,1,5.37,281,43.8075,20.9,-106.69743,36.68505,12.8,130614699,2,5,747,0.056972524,-0.988194844,-0.46561116,2,2,6.414426753,0.013333333,22.41043165,11.81690119,30.4,-0.988278551
1899,NLA17_MT-10036,2,4.21,548,26.27125,23.1,-106.44146,48.05625,7,145720943,2,4,1235,-0.333889065,-0.260257597,-0.297073331,3,3,20.85930437,0.392,17.47196458,16.82391144,6.933333333,-0.164987064
1900,NLA17_UT-10009,1,2.59,170,11.38875,19.53,-111.29279,39.71566,4.5,37983205,1,3,1834,-0.972813881,-1.535908734,-1.254361308,1,1,14.92701131,0.46,15.87584154,16.05144792,4.3,-0.876239032
1901,NLA17_IN-10051,1,26.72,2004,119.33625,24.85,-85.65757,41.71672,3,155639433,3,2,1649,0.823010479,1.152877041,0.98794376,5,5,16.79288565,0.105333333,14.63571012,11.09122605,2.966666667,0.975458459
1902,NLA17_IN-10099,1,49.92,2255,297.13375,27.6,-85.37029,40.61072,2,145144908,4,1,1185,1.520326498,1.281485261,1.400905879,5,5,7.589174909,0.163333333,13.14697154,10.26292029,1.9,1.527745049
1903,NLA17_MN-HP004,1,14.56,883,27.83625,21.18,-94.5032,47.04493,6.4,45,2,3,1923,-0.289657748,0.259658081,-0.014999834,3,3,31.72122682,0.858666667,17.20453493,28.25016403,6.4,-0.014999834
1904,NLA17_ID-10075,1,2.37,483,147.26875,21.66,-115.90175,42.34883,6.5,128099033,2,4,669,0.983774941,-0.397861318,0.292956812,4,4,3.279718202,0.000333333,16.63688747,5.393930099,5.4,0.299257234
1905,NLA17_SD-10008,1,82.4,4825,300.42625,26.1,-97.05822,43.5747,2,123210296,4,1,530,1.528750151,2.110495903,1.819623027,5,5,16.06051402,0.849666667,13.02763431,17.2870151,1.833333333,1.724196658
1906,NLA17_WI-10022,1,1.87,274,11.6,24.4,-88.77009,45.47715,10,75651765,3,4,2407,-0.958764881,-1.015688163,-0.987226522,1,1,23.62068966,0.902333333,18.5066125,27.89673874,9.45,-0.921551436
1907,NLA17_ID-10005,1,22.72,1074,68.87875,22.56,-111.85951,42.23378,7.5,40846765,2,4,1862,0.402897076,0.47307375,0.437985413,4,4,15.59261746,0.21,16.23174292,13.69543435,4.783333333,0.715759691
1908,NLA17_VA-10005,1,19.68,320,36.69625,32,-78.61729,37.21461,4,61499925,5,3,2199,-0.078426368,-0.846550272,-0.46248832,2,2,8.720237081,0.033666667,15.43339948,10.08681123,3.766666667,-0.30726507
1909,NLA17_NH-10052,1,15.47,433,21.38625,26.48,-71.24358,43.36802,2.5,135907981,4,2,877,-0.491147202,-0.516959603,-0.504053402,2,2,20.24665381,0.732,14.19492873,17.05505262,2.6,-0.587066825
1910,NLA17_TN-10003,2,44.32,1458,591.715,28.4,-87.0333,35.674,3.8,{01BD24E9-B9FE-4401-B371-442F9AF06679},5,2,2,2.046879294,0.806216157,1.426547725,5,5,2.464024066,0,15.57097179,3.078508148,3.925,1.416486572
1911,NLA17_ID-10011,1,3.63,844,34.2625,22.9,-111.94886,42.88166,10.9,55060463,2,4,2083,-0.130882013,0.210426339,0.039772163,3,3,24.63334549,0.475333333,18.23033228,18.51263119,8.7,0.263436307
1912,NLA17_VA-10001,2,85.6,894,93.865,31,-77.88982,37.29426,2,61497495,5,1,2196,0.639487055,0.273151123,0.456319089,4,4,9.524316838,0.000666667,13.48135908,8.058355316,2.1,0.283614512
1913,NLA17_VA-10006,2,24.16,965,46.9225,30.2,-77.51948,37.15342,2,135972628,5,1,883,0.109481035,0.356440449,0.232960742,4,4,20.56582663,0.489,13.42790055,13.78955255,2.066666667,0.047580848
1914,NLA17_MT-10013,1,4.35,719,59.3125,22.7,-110.69257,46.03989,2.3,59152881,2,1,2134,0.288597844,0.035732093,0.162164968,3,3,12.12223393,0.327666667,14.67304109,13.48086755,3,0.274556317
1915,NLA17_DE-10002,1,49.28,1726,72.99,25.8,-75.5471,38.643,1.3,125998343,4,1,599,0.447213082,0.990119492,0.718666287,4,4,23.64707494,0.973,12.35717606,20.52419726,1.5,0.674713635
1916,NLA17_VA-10039,1,28.16,2048,111.22125,25.9,-77.4707,37.59682,1.5,135652514,4,1,865,0.769178475,1.176547103,0.972862789,5,5,18.41374737,0.852666667,12.35717606,19.45642093,1.5,0.972862789
1917,NLA17_TN-10001,2,701.28,3824,588.96125,27.4,-86.3824,35.3709,3,136619760,4,2,921,2.043313581,1.857089425,1.950201503,5,5,6.492787089,0.017,14.74647453,8.974002649,3.066666667,1.539193968
1918,NLA17_IN-10109,1,1.46,275,10.43,30.08,-87.29785,38.06499,9.5,56132614,5,4,2094,-1.040035212,-1.011717828,-1.02587652,1,1,26.3662512,0.736333333,18.52424361,25.02682527,9.5,-1.02587652
1919,NLA17_IN-10133,1,5.84,565,14.315,29.5,-87.34891,39.06556,32,155472809,5,5,1632,-0.798008957,-0.226962014,-0.512485486,2,2,39.46908837,0.807,22.581807,33.17448325,32,-0.512485486
1920,NLA17_IN-10028,2,6.46,669,19.3875,26.2,-85.79307,41.28161,12,155351486,4,5,1603,-0.566150074,-0.042821778,-0.304485926,3,3,34.50676983,0.993,19.29082087,33.40475156,11.95,-0.343816073
1921,NLA17_OR-10007,1,1.12,178,10.7725,21.1,-124.17873,43.62948,15,122430386,2,5,477,-1.015337136,-1.485791586,-1.250564361,1,1,16.52355535,0.939,19.50732328,32.44501615,12.75,-1.622637874
1922,NLA17_IN-10010,2,12.67,935,32.09,28.1,-85.347542,41.482449,9,155642241,5,4,1660,-0.180955704,0.322021085,0.070532691,3,3,29.13680274,0.729333333,18.0596306,21.56060098,8.266666667,0.165494693
1923,NLA17_CO-10006,1,1.62,258,24.4375,19.4,-108.05078,38.9968,12.5,75557483,1,5,2405,-0.389198406,-1.081263183,-0.735230795,2,2,10.55754476,0.002666667,19.6567898,10.13718823,13.33333333,-0.959560642
1924,NLA17_MT-10001,1,0.99,254,12.3175,22.2,-112.44254,47.55579,7.3,123043113,2,4,510,-0.91288859,-1.098292529,-1.005590559,1,1,20.62106759,0.239,18.9216724,16.25249904,10.7,-0.989557946
1925,NLA17_NJ-10023,1,5.77,373,2,27.11,-74.25033,40.96849,5,60459969,4,3,2166,-2.302475087,-0.67952176,-1.490998424,1,1,186.5,1,16.37975394,98.01988337,5,-1.490998424
1926,NLA17_WI-10007,1,11.6,566,38.9,24.5,-90.6597,45.76308,8.2,77358738,3,4,2436,-0.033846685,-0.225034771,-0.129440728,3,3,14.55012853,0.929,17.80788158,26.62453025,7.666666667,-0.171164687
1927,NLA17_WI-10025,1,22.3,373,30,22.7,-89.26952,45.86721,1.8,70332613,2,1,2320,-0.232435945,-0.67952176,-0.455978853,2,2,12.43333333,0.418,12.8722069,12.56027483,1.75,-0.353028788
1928,NLA17_NE-10002,1,28.13,2713,133.41875,25.3,-100.52913,42.50532,3.45,127742324,3,2,646,0.908277648,1.483005138,1.195641393,5,5,20.33447323,0.384666667,14.91467071,14.26851154,3.225,1.509773947
1929,NLA17_MI-10010,1,5.29,484,12.13625,23.7,-84.83412,45.41417,14.1,155411095,3,5,1618,-0.924220219,-0.39560722,-0.659913719,2,2,39.88052323,0.960666667,20.24499465,30.67652471,15.9,-0.821754274
1930,NLA17_WI-10089,1,1.56,207,5.49,23.6,-89.82848,45.91703,9.1,69887056,3,4,2300,-1.530596357,-1.321293916,-1.425945137,1,1,37.70491803,0.898,18.38051878,31.88517207,9.1,-1.425945137
1931,NLA17_TX-10014,1,40.27,1265,87.7375,30.6,-95.90401,30.96254,3.718,115406477,5,2,284,0.587883666,0.651463686,0.619673676,4,4,14.41800826,0.542,14.62706468,15.68789166,2.959,0.602154754
