SITE_ID,VISIT_NO,secchi_avg,chl,tn,tp,avg_temp,INDEX_LON_DD,INDEX_LAT_DD,INDEX_SITE_DEPTH,PERMANENT_IDENTIFIER,temp_bin,depth_bin,specific_lake_bin,log_tp_z,log_tn_z,log_eutro,eutro_bin,eutro_binf
NLA12_MI-125,1,1.725,5.84,513,21,23.266666666666666,-88.25697,46.79265,2.7,105232125,2,2,154,-0.5050790058720438,-0.3321874803651822,-0.418633243118613,2,2
NLA12_UT-118,1,5.25,1.36,199,23,14.975,-110.39043,40.82023,6.3,75294559,1,3,2389,-0.43553999156211853,-1.3642494636736373,-0.8998947276178779,1,1
NLA12_CT-103,1,4.65,2.324,205,19,27.075,-73.14452,41.67644,23.6,122956184,4,5,496,-0.5815830073772349,-1.3318751249484013,-0.956729066162818,1,1
NLA12_MN-177,1,0.35,77.2,2358,243,25.35,-93.8298,44.26595,1.5,91574161,3,1,2655,1.3665892445271879,1.330162399629514,1.348375822078351,5,5
NLA12_PA-108,2,1.675,29.37,530,37,28.175,-74.7914,40.15474,7.01,25486572,5,4,1733,-0.07212514026193828,-0.2966569112761769,-0.18439102576905758,3,3
NLA12_TX-116,1,1.9,4.72,633,34,30.125,-98.31779,32.59325,3.5,101219827,5,2,130,-0.13676098153126076,-0.10310567394451522,-0.11993332773788799,3,3
NLA12_IN-166,1,1,22.72,1280,112,28.078,-87.51789,40.97454,2,154247560,5,1,1569,0.77451202185715,0.6643108596388664,0.7194114407480081,4,4
NLA12_OR-102,1,0.0195,11.28,1199,452,21.225,-119.40947,43.41319,3.3,149764847,2,2,1406,1.8409930115760633,0.5930645776776046,1.2170287946268339,5,5
NLA12_AR-109,1,1.65,10.32,656,39,32.150000000000006,-94.06009,33.81787,7.8,66161941,5,4,2248,-0.0318841621435156,-0.06420831600090536,-0.04804623907221048,3,3
NLA12_AR-104,1,1.84,6.624,175,30,29.5,-93.63668,35.56169,9.1,68501899,5,4,2278,-0.23243594535653586,-1.5043164954901673,-0.8683762204233516,1,1
NLA12_FL-130,1,0.325,10.9,874,58,30.58,-81.77921,28.56479,2,112617280,5,1,255,0.2714927688548858,0.24849269735418827,0.2599927331045371,4,4
NLA12_NC-127,1,2.35,7.725714286,294,19,29.825,-79.40151,35.21548,6.5,139645629,5,4,1012,-0.5815830073772349,-0.9389060026665914,-0.7602445050219131,2,2
NLA12_ME-120,1,2.615,2.72,400,10,25.05,-69.26599,45.33398,5.7,103457256,3,3,145,-1.0722174377000837,-0.6033559493086305,-0.8377866935043571,1,1
NLA12_FL-102,2,0.675,31.84,1471,44,30.86,-81.70596,28.09254,3.9,78686099,5,2,2451,0.06032411974848241,0.8158905986293864,0.4381073591889344,4,4
NLA12_MN-160,1,1.25,15.16,900,40,23.425,-94.57475,46.19717,4,58121825,2,3,2116,-0.01253117766371294,0.28044115662451696,0.13395498948040202,3,3
NLA12_IN-159,1,0.85,60.912,1308,148,26.2,-86.53529,39.77671,4.6,90118175,4,3,2619,0.9875611197744325,0.6878944429716839,0.8377277813730581,5,5
NLA12_NE-111,1,0.7,7.428571429,838,140,23,-103.52837,41.95623,2.4,148185881,2,2,1341,0.9450834112930614,0.20265087727660952,0.5738671442848354,4,4
NLA12_FL-109,1,0.675,34.64,1421,77,30.016666666666666,-81.26036,28.84099,2.4,107881199,5,2,202,0.4880955786870719,0.7782016449281723,0.6331486118076222,4,4
NLA12_FL-105,1,0.65,88.8,2853,81,29.675,-81.84965,28.85217,3.5,167179686,5,2,1709,0.5268077521836403,1.5378423706990307,1.0323250614413355,5,5
NLA12_NE-112,1,1.4,5.28,1905,128,21.3,-102.03606,42.91853,1.4,150497395,2,1,1435,0.8765836929367464,1.0976614791300825,0.9871225860334145,5,5
NLA12_UT-218,1,5.25,3.858823529,230,28,22.65,-111.49759,40.43818,20,82734917,2,5,2525,-0.28517423817922083,-1.2064661333831737,-0.7458201857811972,2,2
NLA12_NC-124,1,0.45,92.016,1623,140,28.225,-80.26472,35.11543,5.1,151026056,5,3,1463,0.9450834112930614,0.9230603249254578,0.9340718681092596,5,5
NLA12_NC-115,1,0.55,13.22666667,788,58,27.475,-78.81448,35.22408,2.4,139643449,4,2,1011,0.2714927688548858,0.13560292881029767,0.20354784883259175,4,4
NLA12_SD-131,1,0.22,148.32,3863,336,20.4,-98.080829,43.080508,1.8,128443690,1,1,675,1.6142935142006982,1.8681482898176704,1.7412209020091844,5,5
NLA12_ND-156,1,0.31,78.56,3590,432,20.454,-99.23613,47.1813,4.5,147305283,1,3,1280,1.8063987799128345,1.7882706984004855,1.79733473915666,5,5
NLA12_SC-118,1,0.95,12.8,349,51,30.175,-80.39027,33.46428,4.8,149801965,5,3,1410,0.17317738079410155,-0.7520042605339673,-0.28941343986993284,3,3
NLA12_IN-120,1,1.1,21.7,733,44,22.78,-85.44724,41.35336,6.5,155642815,2,4,1665,0.06032411974848241,0.056749249643328226,0.05853668469590532,3,3
NLA12_IN-145,1,0.45,77.76,1416,107,21.78333333333333,-85.65829,41.71673,2.7,155639433,2,2,1649,0.739601751798496,0.7743600620602888,0.7569809069293925,4,4
NLA12_FL-110,2,1.85,5.6,445,21,30.866666666666667,-81.50935,27.84212,2.8,112043289,5,2,248,-0.5050790058720438,-0.4871666972316635,-0.49612285155185365,2,2
NLA12_FL-126,1,0.55,11.30666667,1279,50,30.016666666666666,-81.41893,28.02939,2.4,112041581,5,2,247,0.1580402117721985,0.6634590769216515,0.410749644346925,4,4
NLA12_MO-105,1,1.635,20,476,42,25.4,-91.45605,38.09534,6.7,65006031,3,4,2227,0.02476412414614183,-0.4137719057881921,-0.19450389082102515,3,3
NLA12_MO-110,1,2.11,6.656,354,29,25.975,-91.48034,38.42868,8.2,42568249,4,4,1883,-0.2583503611632994,-0.7365010697961639,-0.4974257154797317,2,2
NLA12_ID-112,2,1.85,6.16,310,54,19.7775,-116.09291,48.75673,5.1,59546283,1,3,2140,0.21686938985827767,-0.8811517793836294,-0.3321411947626759,2,2
NLA12_IN-101,2,3.2,4.76,661,35,23.11,-84.92328,41.58076,15,150994475,2,5,1458,-0.11460284874330938,-0.05593298443335247,-0.08526791658833092,3,3
NLA12_ME-102,1,3.005,2.736,300,8,22.875,-70.36275,45.63571,25,150569560,2,5,1439,-1.2427888271359955,-0.9168879622702831,-1.0798383947031394,1,1
NLA12_IN-149,1,1.45,12.88,758,51,24.2,-85.37142,41.4997,6.4,155642241,3,3,1660,0.17317738079410155,0.09330049320322997,0.13323893699866576,3,3
NLA12_IN-179,1,0.425,171,6600,962,23.925,-85.75705,39.76754,3.1,78537579,3,2,2445,2.4183705524597356,2.4519029891151165,2.435136770787426,5,5
NLA12_IN-187,1,2.85,5.04,285,11,22.68,-84.8411,41.74914,6.7,150994158,2,4,1456,-0.9993621402878884,-0.9727902633893729,-0.9860762018386307,1,1
NLA12_ME-116,1,1.995,3.461,400,13,23,-69.95329,45.50528,3,150569674,2,2,1440,-0.8716656544870635,-0.6033559493086305,-0.7375108018978469,2,2
NLA12_MN-152,1,0.45,59.6,1756,132,22.275,-95.47471,45.42347,3.3,86369089,2,2,2576,0.9001056120920303,1.0088997830306163,0.9545026975613233,5,5
NLA12_SC-102,1,0.45,36.24,779,44,25.2,-79.98166,33.0358,2.6,60892263,3,2,2179,0.06032411974848241,0.12308370578896073,0.09170391276872157,3,3
NLA12_IL-112,1,0.975,24.8,1350,69,25.416666666666668,-88.90097,37.82058,2.8,47,3,2,1960,0.40424150078142973,0.7223397095910906,0.5632906051862602,4,4
NLA12_SD-115,2,0.14,172,5419,294,22.4,-96.80444,42.72314,1,128445606,2,1,676,1.5122218431211019,2.2370287893134875,1.8746253162172946,5,5
NLA12_MN-112,1,0.4,92.8,2894,159,23.4,-93.89365,44.20412,3.1,120019424,2,2,337,1.0423625772939495,1.5533930410612444,1.297877809177597,5,5
NLA12_WI-161,1,3.35,9.19,2030,24,19.98,-89.18304,44.331,3.9,56,1,2,2089,-0.4030073347924473,1.1669259480904397,0.3819593066489962,4,4
NLA12_OR-128,1,6.75,5.323076923,170,23,20.225,-121.97582,43.55159,53.7,149199365,1,5,1391,-0.43553999156211853,-1.5359087344823774,-0.985724363022248,1,1
NLA12_CT-108,1,2.5,7.84,311,28,26.16,-73.210217,41.65365,2.5,122956553,4,2,497,-0.28517423817922083,-0.8776417733506772,-0.581408005764949,2,2
NLA12_NY-0104,2,0.8,9.552,524,53,23.766666666666666,-73.42729,43.63025,2.5,92083523,3,2,2673,0.20258108495040156,-0.3090652722318598,-0.05324209364072913,3,3
NLA12_MD-104,1,0.35,118.8,2343,165,27.48,-75.59608,38.38491,1.6,{F05A25A6-4AC3-49D9-8FED-88E966126F73},4,1,113,1.0706770015279419,1.3232073286025219,1.1969421650652319,5,5
NLA12_CO-130,1,3.505,5.187692308,185,9,11.7,-106.16733,39.6461,5.8,79946318,1,3,2476,-1.1527552325034558,-1.4437533636131636,-1.2982542980583096,1,1
NLA12_UT-126,1,3.8,0.486857143,281,12,17.725,-111.65698,41.92312,3.8,27013586,1,2,1758,-0.9328504648106329,-0.9881948439663991,-0.960522654388516,1,1
NLA12_OK-107,1,1.625,10.3,620,5,28.8,-94.978166,35.671941,9.6,120032157,5,4,402,-1.6020605677182693,-0.12572121345540313,-0.8638908905868362,1,1
NLA12_NE-121,1,0.15,218.6666667,8475,374,22.16,-100.50729,42.51854,1.6,127743148,2,1,651,1.696195095371403,2.7244225591823525,2.2103088272768776,5,5
NLA12_VA-127,1,0.64,35.4,815,81,28.4,-77.51831,37.15327,2.2,135972628,5,1,883,0.5268077521836403,0.17232020061652903,0.34956397640008463,4,4
NLA12_VA-130,1,1.095,36.6,448,61,27.4,-78.17706,37.99643,4.1,65102647,4,3,2229,0.31004221705948787,-0.4798440094516273,-0.08490089619606972,3,3
NLA12_MN-114,1,0.3,115.7333333,3006,159,21.975,-94.94876,45.24244,3.1,45361127,2,2,1930,1.0423625772939495,1.5947755934758205,1.318569085384885,5,5
NLA12_DE-103,1,1.38,12.72,923,81,27.52,-75.54819,38.64418,1.7,125998343,4,1,599,0.5268077521836403,0.30794309470916015,0.4173754234464002,4,4
NLA12_IL-116,1,2.975,0.220699301,1610,64,25.6,-88.711266,37.691991,7.5,49234631,4,4,1991,0.34674056291856087,0.9142955841481938,0.6305180735333773,4,4
NLA12_MO-108,2,2.09,6.928,399,33,26.575000000000003,-91.88337,36.65869,4.6,140844466,4,3,1028,-0.15958064794434051,-0.6060840006234138,-0.38283232428387715,2,2
NLA12_PA-113,1,3.3,5.65,310,13,22.566666666666663,-80.30467,41.62257,12.8,127356291,2,5,629,-0.8716656544870635,-0.8811517793836294,-0.8764087169353465,1,1
NLA12_MD-105,2,0.65,43.2,871,91,27.54,-75.55796,38.42394,1.6,132687709,4,1,808,0.6157920644878965,0.24474533802487036,0.4302687012563834,4,4
NLA12_IN-185,1,1.05,30,771,64,23.825,-85.45614,41.32737,5.5,155642931,3,3,1668,0.34674056291856087,0.11183348014887999,0.22928702153372044,4,4
NLA12_SD-101,2,3.05,2.34,275,29,21.133333333333333,-100.26185,45.2551,26.1,139478686,2,5,1004,-0.2583503611632994,-1.0117178275643615,-0.6350340943638304,2,2
NLA12_TX-128,1,1.73,5.52,529,56,28.8,-97.60996,32.66272,10.4,131643871,5,4,780,0.2446688918389651,-0.29871518560126525,-0.02702314688115008,3,3
NLA12_UT-159,1,3.3,1.509333333,220,11,16.066666666666666,-110.96246,40.70464,3.3,82733465,1,2,2520,-0.9993621402878884,-1.2549121504733174,-1.127137145380603,1,1
NLA12_UT-147,1,1.75,9.611428571,431,14,17.922,-111.09724,40.68105,1.7,72130439,1,1,2339,-0.8150173681974064,-0.5220052412488686,-0.6685113047231375,2,2
NLA12_SC-127,1,1.35,10.88,630,25,30.74,-80.42376,32.93373,2.4,{50AC63FE-8DB7-40B3-B9A5-A0360593A264},5,2,43,-0.37180291824598705,-0.10828314653775038,-0.24004303239186872,3,3
NLA12_MT-144,1,0.675,5,601,91,18.16,-110.03271,46.31434,3.5,78419455,1,2,2443,0.6157920644878965,-0.1596424817990722,0.22807479134441214,4,4
NLA12_SC-104,2,0.55,20.08,864,62,26.5,-81.76221,34.35666,2,122334306,4,1,470,0.3224717926475617,0.23595106377317807,0.27921142821036987,4,4
NLA12_IN-103,1,0.95,27.57333333,1304,65,23.125,-85.37329,41.40192,9.1,155642603,2,4,1662,0.35859199498521876,0.6845564436357996,0.5215742193105092,4,4
NLA12_ME-129,1,2.755,3.925333333,400,13,23.45,-68.18728,45.44889,2.9,145082186,2,2,1156,-0.8716656544870635,-0.6033559493086305,-0.7375108018978469,2,2
NLA12_IN-163,1,0.75,35.6,998,76,24.5,-86.30346,39.82574,9.1,{bf8c1694-e2ed-4719-8b46-864da7ee6238},3,4,93,0.4781032526591362,0.39308704504363967,0.43559514885138795,4,4
NLA12_ME-118,1,4.83,2.092,300,11,25.95,-69.52202,44.21139,8.7,106402318,4,4,173,-0.9993621402878884,-0.9168879622702831,-0.9581250512790858,1,1
NLA12_AZ-145,1,1.05,39.2,1775,244,20.733333333333334,-109.08833,33.829909,3,139071356,1,2,988,1.369728477095859,1.0206287337813664,1.1951786054386129,5,5
NLA12_AR-101,2,0.675,26.76,791,80,28.4,-92.26932,34.53511,2.1,60998587,5,1,2182,0.5173119523544722,0.13974424828810406,0.32852810032128815,4,4
NLA12_AR-105,2,1.05,12.42666667,599,39,29.9,-92.66055,33.07517,2.6,63685153,5,2,2216,-0.0318841621435156,-0.16327533826683274,-0.09757975020517418,3,3
NLA12_OH-101,1,0.355,74.56,1326,159,24.9,-83.04757,40.39489,3.2,152113825,3,2,1513,1.0423625772939495,0.7027902001056249,0.8725763886997873,5,5
NLA12_FL-141,1,0.65,17.25714286,321,27,31.175,-85.7076,30.51498,1.1,63036379,5,1,2214,-0.3129737401599079,-0.8431497829340799,-0.578061761546994,2,2
NLA12_NE-105,1,0.41,48.467,3663,450,20,-100.52987,42.50433,3,127742324,1,2,646,1.8376031964592947,1.8102098048682016,1.8239065006637483,5,5
NLA12_NE-108,1,0.1,269.3333333,6225,673,18.62,-100.64791,42.45256,1.6,{EBB15485-1941-4860-A91A-8A4A9030D7B2},1,1,108,2.145273301760856,2.3881505513104297,2.266711926535643,5,5
NLA12_NC-116,2,0.45,53.02857143,260,29,26.816666666666663,-79.83677,36.1305,2.8,46367470,4,2,1951,-0.2583503611632994,-1.07284726547188,-0.6655988133175896,2,2
NLA12_NC-101,2,2,10.9,1000,55,28.2,-81.26775,35.8044,18.7,141327142,5,5,1045,0.2308955091843942,0.3952689395285517,0.3130822243564729,4,4
NLA12_NM-161,1,2.5,1.715,214,16,16.796666666666667,-105.41694,36.59544,2.5,120931953,1,2,429,-0.71294569711781,-1.2850483359006537,-0.9989970165092319,1,1
NLA12_IN-128,2,3.05,5.6,581,50,23.435,-85.69183,41.28641,8.4,155351379,2,4,1599,0.1580402117721985,-0.19652775958381996,-0.019243773905810724,3,3
NLA12_NM-104,2,1.9,22,344,36,22.95,-105.91754,35.97667,14,120932616,2,5,430,-0.09306897246708498,-0.7677311702466798,-0.4304000713568824,2,2
NLA12_NM-162,1,5.8,1.93,626,56,20.85,-106.92818,36.87228,5.8,122810415,2,3,487,0.2446688918389651,-0.11522492753015637,0.06472198215440436,3,3
NLA12_FL-132,1,0.375,34.572,2820,83,31.3,-81.49054,26.42639,1.1,117029829,5,1,299,0.5454526291036564,1.525162782685762,1.0353077058947093,5,5
NLA12_FL-123,2,4.4,1.684,208,7,29.94,-81.35071,27.20799,12.5,104239816,5,5,151,-1.3448604982155918,-1.3160415883808358,-1.330451043298214,1,1
NLA12_FL-101,2,0.65,9.52,1019,107,28.9,-80.79702,26.87753,3.7,120024129,5,2,367,0.739601751798496,0.41578194002325664,0.5776918459108763,4,4
NLA12_NE-113,1,0.175,120.8,5600,268,19.316666666666663,-99.24821,42.26777,2.5,148242130,1,2,1354,1.4414437264874462,2.2728363341509645,1.8571400303192054,5,5
NLA12_NE-102,1,0.145,182.6666667,7750,498,19.12,-100.59126,42.53317,1.6,127742359,1,1,647,1.9150772514653895,2.6269591301471875,2.2710181908062888,5,5
NLA12_MT-102,1,7.3,0.884571429,168,21,23.175,-114.12031,48.24765,38.4,60786595,2,5,2174,-0.5050790058720438,-1.5488065883415063,-1.026942797106775,1,1
NLA12_IN-174,1,2.25,3.204,468,17,27.435,-87.34215,38.00339,11.8,{e315f6eb-4f96-47ce-ba17-fc55d2287618},4,5,104,-0.6666041115494463,-0.4322444824476883,-0.5494242969985673,2,2
NLA12_SD-109,1,0.415,43.1,2259,501,20.15,-97.11685,44.328,2.2,147528872,1,1,1299,1.9196682686061597,1.2834167735197834,1.6015425210629717,5,5
NLA12_NM-117,2,1,10.8,1348,28,18.6,-105.13552,36.8948,8.8,139097294,1,4,989,-0.28517423817922083,0.7207239110279623,0.21777483642437073,4,4
NLA12_OR-121,1,5.6,0.769230769,190,39,21.516666666666666,-121.79949,44.4004,7,149196861,2,4,1387,-0.0318841621435156,-1.4146888163559466,-0.723286489249731,2,2
NLA12_OH-107,1,0.41,105.984,1949,128,23.571666666666665,-81.3537,41.05805,4.2,{11A443FB-FF2A-4ED4-B581-73E78BFB95BC},3,3,15,0.8765836929367464,1.1225476984257354,0.9995656956812409,5,5
NLA12_IN-171,1,1.375,11.952,340,33,24.3,-86.11551,39.26316,5.8,53447015,3,3,2060,-0.15958064794434051,-0.7804781685541511,-0.4700294082492458,2,2
NLA12_MN-127,1,0.425,40.8,1994,110,21.433333333333337,-96.13323,46.12831,2,126210114,2,1,601,0.7607386392025798,1.14742502348066,0.95408183134162,5,5
NLA12_IN-186,1,2.65,2.736,484,15,24.075000000000003,-85.46604,41.72303,14.6,155639066,3,5,1646,-0.7622790753747214,-0.3956072197815525,-0.5789431475781369,2,2
NLA12_DE-104,1,0.57,45.12,2730,182,23.72,-75.5584,38.55801,1.9,125994331,3,1,596,1.145635194506082,1.4898130050260614,1.3177240997660717,5,5
NLA12_IN-180,1,1.25,13.44,618,49,26.55,-87.77122,37.96843,6.4,155858513,4,3,1673,0.14259722075936831,-0.12924256039992454,0.006677330179721885,3,3
NLA12_MO-123,1,0.51,56.66666667,1295,135,23.5,-92.60339,38.6293,3.3,45501241,2,2,1935,0.9172839093123747,0.677008353918204,0.7971461316152894,4,4
NLA12_AR-106,1,0.48,59.2,1385,107,27.85,-91.14627,36.07315,5.4,150057437,4,3,1422,0.739601751798496,0.7502351685073073,0.7449184601529016,4,4
NLA12_GA-103,1,0.95,24.48,330,37,28.6,-84.28949,32.0721,3.8,71715159,5,2,2335,-0.07212514026193828,-0.8130135975067446,-0.44256936888434145,2,2
NLA12_NC-114,1,0.275,56.26666667,878,116,25.375,-78.66151,35.85728,4.1,31412853,3,3,1787,0.8013358988730714,0.25346921710239007,0.5274025579877307,4,4
NLA12_SC-103,2,4.45,1.232941176,85,14,25.525,-82.68166,35.06266,30.3,122332608,3,5,469,-0.8150173681974064,-2.2913393004106037,-1.553178334304005,1,1
NLA12_SD-170,1,0.525,25.46666667,3400,137,21.075000000000003,-97.50802,45.42076,1.5,145089627,2,1,1172,0.9285253186147546,1.7290078521394827,1.3287665853771187,5,5
NLA12_ND-113,1,1.8,11.2,1689,49,20,-99.713032,48.895658,2.7,143383209,1,2,1099,0.14259722075936831,0.9665023630223886,0.5545497918908784,4,4
NLA12_ME-104,1,2.175,3.272,600,12,24.15,-69.22676,46.37436,2.3,142806692,3,1,1066,-0.9328504648106329,-0.16145739634205677,-0.5471539305763449,2,2
NLA12_CO-101,2,0.265,64.4,3531,124,20.06,-102.75471,38.30156,1.8,72575683,1,1,2343,0.8523149226657473,1.7702106025230935,1.3112627625944204,5,5
NLA12_MT-136,1,12.36,0.684,113,10,16.924999999999997,-114.34067,48.93777,41,64900351,1,5,2225,-1.0722174377000837,-1.9810174692432636,-1.5266174534716737,1,1
NLA12_MN-136,1,1.3,13.44,904,82,22.118,-95.29559,45.86642,1.7,45379108,2,1,1934,0.5361870361896834,0.2852742285414146,0.410730632365549,4,4
NLA12_MN-158,1,0.2,97.6,4363,425,20.35,-95.78112,47.66485,1.8,123271626,1,1,534,1.7939111873951188,2.0008009877654764,1.8973560875802975,5,5
NLA12_ME-105,1,2.07,6.528,600,13,23.275,-68.99551,46.16925,2.2,149808347,2,1,1411,-0.8716656544870635,-0.16145739634205677,-0.5165615254145601,2,2
NLA12_AR-102,1,0.3,74,1536,151,26.35,-90.96293,35.58361,1.3,143706551,4,1,1109,1.002900806231916,0.8630150896964843,0.9329579479642002,5,5
NLA12_AR-111,1,0.575,23.89333333,744,121,25.55,-92.50045,34.60031,1.2,60821401,3,1,2178,0.8335939366147751,0.07298301660221382,0.4532884766084945,4,4
NLA12_OH-104,1,0.5,53.92,1226,88,24.0225,-82.7303,41.09201,4.1,155390760,3,3,1612,0.5901672497666683,0.6173345374158825,0.6037508935912754,4,4
NLA12_ME-122,1,2.825,1.68,500,11,23.8,-67.19425,44.78605,5,151715863,3,3,1477,-0.9993621402878884,-0.3601616263996747,-0.6797618833437815,2,2
NLA12_ND-105,1,2.01,23.92,1721,328,21.175,-99.03043,48.05957,12.4,143416561,2,5,1103,1.5958732962260547,0.986957737562543,1.291415516894299,5,5
NLA12_IN-104,1,1.175,16.24,621,40,25.9925,-87.11359,38.21234,7,56129202,4,4,2091,-0.01253117766371294,-0.12396479739240936,-0.06824798752806115,3,3
NLA12_IN-115,1,1.175,14.13,376,27,25.3775,-86.44661,39.05313,5.5,53450501,3,3,2064,-0.3129737401599079,-0.670791225046219,-0.49188248260306344,2,2
NLA12_OH-118,2,0.555,10.4,198,14,23.6,-83.37828,40.70374,5.2,155429311,3,3,1622,-0.8150173681974064,-1.369739933377353,-1.0923786507873796,1,1
NLA12_NC-134,1,0.85,25.44,756,45,27.9,-78.14687,35.70775,4.3,156446410,4,3,1679,0.07750241696882647,0.09042108351986752,0.08396175024434699,3,3
NLA12_SD-154,1,1.05,35.56923077,2900,753,21.525,-97.72287,44.83207,3.2,147526790,2,2,1296,2.2311308628545636,1.555650251252707,1.8933905570536353,5,5
NLA12_GA-127,1,0.85,21.8,1145,36,30.24,-82.89598,32.08774,2.2,47017882,5,1,1962,-0.09306897246708498,0.5428404862818264,0.22488575690737067,4,4
NLA12_ME-107,1,4.075,1.508571429,200,4,23.4,-67.6985,44.76328,13.5,151716239,2,5,1479,-1.7726319571541809,-1.3587865152368568,-1.5657092361955187,1,1
NLA12_NE-160,1,0.93,21.37142857,616,81,21.725,-103.49353,41.92716,7.5,148186045,2,4,1342,0.5268077521836403,-0.13277532177913295,0.19701621520225365,4,4
NLA12_WI-179,1,3.65,6.78,340,9,21.366666666666667,-89.70821,45.80603,9.1,70333623,2,4,2321,-1.1527552325034558,-0.7804781685541511,-0.9666167005288034,1,1
NLA12_WI-109,1,1,22.1,760,49,20.133333333333333,-89.86323,45.71267,4.6,70335003,1,3,2326,0.14259722075936831,0.09617231550050613,0.11938476812993723,3,3
NLA12_WI-115,1,0.85,19.6,870,32,20.233333333333334,-89.69553,45.89981,5,70332479,1,3,2319,-0.18310256709962439,0.2434933494538722,0.0301953911771239,3,3
NLA12_AZ-130,2,2.75,5.8,319,67,29.075000000000003,-111.618,33.84509,21.2,141703715,5,5,1051,0.381757466451075,-0.8499614046773893,-0.23410196911315717,3,3
NLA12_VT-112,2,2.2,2.432,431,16,24.0375,-72.94684,44.41673,4.1,{7B77ECA9-58EF-442F-B4B7-B6B41E44C67C},3,3,63,-0.71294569711781,-0.5220052412488686,-0.6174754691833393,2,2
NLA12_MT-164,1,6.15,1.782,901,10,21.875,-114.35833,48.16428,30,60786765,2,5,2175,-1.0722174377000837,0.2816514354065279,-0.39528300114677795,2,2
NLA12_PA-111,1,1.1,19.22,740,36,23.775,-79.65018,41.23434,6.1,100482583,3,3,125,-0.09306897246708498,0.06710776824328916,-0.012980602111897908,3,3
NLA12_TX-218,1,0.55,98,1753,122,27.325,-97.01088,33.56442,5.9,95326763,4,3,2709,0.8398853470776735,1.0070362500638388,0.9234607985707561,5,5
NLA12_OH-115,1,3.785,3.188,234,9,24.98,-82.47297,39.65512,7.3,58368279,3,4,2126,-1.1527552325034558,-1.1876750483759146,-1.1702151404396852,1,1
NLA12_AR-103,1,3.24,4.944,311,15,27.9,-93.09425,34.4348,13.4,58159519,4,5,2119,-0.7622790753747214,-0.8776417733506772,-0.8199604243626992,1,1
NLA12_AZ-106,1,1.5,5.244,571,37,31.525,-114.71475,33.3894,4.8,153299680,5,3,1562,-0.07212514026193828,-0.21544934477009098,-0.14378724251601463,3,3
NLA12_AZ-123,1,0.03,253.8,4094,392,29.94,-114.50731,33.02562,1.8,153299843,5,1,1563,1.7321266108139246,1.9314453824066977,1.8317859966103112,5,5
NLA12_NE-154,1,0.425,114.9333333,3513,873,22.5,-96.84597,40.58297,2.5,49844591,2,2,2008,2.3441632456481902,1.7646406282296074,2.054401936938899,5,5
NLA12_NE-149,1,0.15,248,4500,421,22.924999999999997,-100.2421,40.94733,1.4,150661808,2,1,1449,1.7866827452926868,2.0344966113899257,1.910589678341306,5,5
NLA12_SD-157,1,1.15,32.508,2420,84,21.666666666666668,-99.21697,45.91283,5,147891685,2,3,1320,0.5546072541643271,1.3584482349838551,0.9565277445740912,5,5
NLA12_NE-170,1,0.145,248.76,4025,319,24.4,-96.85048,40.76638,3.5,49842639,3,2,2004,1.5746057157393638,1.912920472985376,1.7437630943623699,5,5
NLA12_SD-162,1,0.325,85.44,2353,815,24.6,-96.844399,44.209224,1.4,126760309,3,1,615,2.291612559172288,1.3278489707600052,1.8097307649661465,5,5
NLA12_AZ-157,1,0.275,241.2,3888,882,20.2,-109.44283,34.03146,1.6,136872159,1,1,941,2.35200333546465,1.8751787356345508,2.1135910355496006,5,5
